aprv_status,age,gender_cd,ocr_ethnic,residence_pr_cd,residence_city_cd,residence_area_cd,census_pr_cd,census_city_cd,census_area_cd,occ_cd,pril_bal,crdt_lim_yx,avail_bal_cash,total_loan_cnt,total_loan_amt,apply_cnt,apply_amt,wdraw_cnt,wdraw_amt,lim_use_rate,cust_recv_time,touch_time,cust_date,push_cnt,sms_charge_cnt,tel_call_type,tel_call_dur,tel_call_inav_cnt,touch_status,click_status,is_coupon_issue,is_credit,is_apply,is_wdraw,is_login,delay_days,if_bj_10_yn,if_bj_30_yn,wdraw_amt_t0,wdraw_amt_t3,wdraw_amt_t7,wdraw_amt_t10,wdraw_amt_t14,wdraw_amt_t15,wdraw_amt_t30,first_biz_name,second_biz_name,third_biz_name,db_src,prod_cd,cust_gp_code,cust_gp_name,touch_name,touch_id,touch_type,channel_name,channel_id,plan_id,plan_name,channel_task_id,subscribe_no,decision_id,decision_name,t1_cust_id,t2_cust_id
0,26.0,1,汉族,28,4501,635101,59,6101,518101,300,2068.75,2796.49,727.74,2.0,2976.87,1.0,14349.18,1.0,10419.69,0.7398,2024-10-05,2024-12-25 05:59:51,2024-10-05,0.0,,,0.0,0.0,失败,nan,Y,N,N,N,n,12.0,N,N,0.0,,0.0,,0.0,0.0,10419.69,经营贷款,专项贷,大额分期,核心系统,P032,G0014,优质客户,触达计划_3,T90393,电话,自有渠道,C019,PL7419,营销计划_8,TASK650303,S30094145,D87973,复核,CUST000000474,#N/A
1,27.0,2,汉族,51,5901,nan,na,2101,375101,400,271.16,3204.35,2933.19,13.0,263996.27,8.0,1715.22,2.0,1181.42,0.0846,2025-04-02,2025-04-23 03:46:02,2025-04-02,5.0,,,,0.0,成功,,N,N,N,N,Y,14.0,Y,N,0.0,0.0,,0.0,0.0,0.0,1181.42,信用卡,循环贷,小额速贷,数据平台,P046,G0015,nan,触达计划_1,T33490,短信,合作渠道B,C012,PL7784,营销计划_35,TASK950925,S84991197,D86372,自动审批,,#N/A
0,43.0,1,汉族,68,5301,266101,14,2201,400101,850,412.18,5678.4,5266.22,15.0,41705.61,3.0,1819.55,1.0,1178.05,0.0726,2024-10-29,2025-06-22 11:15:57,2024-10-29,0.0,2.0,,0.0,0.0,未触达,nan,N,N,Y,n,Y,10.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1178.05,消费信贷,专项贷,应急贷,营销系统,P045,G0002,新客户,触达计划_16,T90614,电话,合作渠道C,C006,,营销计划_26,TASK147706,S71020852,,自动审批,,#N/A
1,58.0,2,汉族,66,5101,775101,na,nan,676101,nan,2615.94,4432.9,1816.96,5.0,3596.19,7.0,9562.72,6.0,9535.01,0.5901,2024-11-24,2024-12-09 21:09:11,2024-11-24,2.0,2.0,,,0.0,未触达,点击,N,N,N,N,Y,7.0,N,N,0.0,,0.0,0.0,0.0,0.0,9535.01,消费信贷,分期贷,小额速贷,营销系统,P026,,优质客户,触达计划_6,T48821,公众号,合作渠道C,C004,PL7488,营销计划_1,TASK283820,S97335104,D72285,复核,#N/A,
0,52.0,1,汉族,34,4701,224101,47,7401,262101,800,3324.62,36758.88,33434.26,7.0,18206.44,8.0,18573.6,4.0,16099.13,0.0904,2025-02-07,,2025-02-07,1.0,4.0,n,284.0,,未触达,点击,N,n,N,N,Y,6.0,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,16099.13,nan,分期贷,小额速贷,信贷系统,P043,G0019,优质客户,触达计划_13,T76042,APP推送,合作渠道A,C012,PL1695,营销计划_27,TASK104457,S66974975,D75875,人工审批,CUST000000478,#N/A
1,42.0,2,汉族,41,6701,505101,41,1801,nan,350,14613.49,9534.47,0.0,0.0,0.0,6.0,2229.27,4.0,1547.95,1.5327,2025-07-23,2025-08-18 20:57:31,2025-07-23,,0.0,2,208.0,1.0,未触达,nan,N,N,Y,Y,N,,n,Y,385.32,484.9,1206.9,1431.47,1484.75,,1547.95,消费信贷,专项贷,小额速贷,数据平台,P015,G0026,风险客户,触达计划_2,T58580,短信,合作渠道B,C001,PL3147,营销计划_28,,,D52593,自动审批,,USER00000479
1,43.0,1,nan,65,5201,766101,47,7501,282101,150,1638.26,21030.14,19391.88,19.0,61247.38,0.0,0.0,0.0,0.0,0.0779,2025-03-05,2025-08-14 13:28:25,2025-03-05,3.0,0.0,n,65.0,8.0,成功,未点击,Y,N,N,N,Y,,Y,N,0.0,0.0,,,0.0,0.0,0.0,消费信贷,循环贷,消费分期,核心系统,P016,G0014,优质客户,触达计划_4,T36143,公众号,自有渠道,C006,PL7179,营销计划_48,TASK533846,S41561135,,nan,CUST000000480,#N/A
1,28.0,2,汉族,20,5701,631101,55,1901,nan,800,7514.64,1420.27,0.0,14.0,353317.45,4.0,1713.2,4.0,1276.05,5.291,,,2024-11-23,8.0,1.0,n,246.0,,成功,点击,N,N,N,N,N,7.0,N,N,0.0,0.0,0.0,0.0,,0.0,1276.05,信用卡,专项贷,小额速贷,营销系统,P001,G0023,优质客户,触达计划_19,T94527,短信,合作渠道A,C017,PL9577,营销计划_31,TASK165395,,D50403,人工审批,CUST000000481,
0,55.0,2,汉族,70,7101,323101,18,1201,744101,700,2935.43,888.59,0.0,16.0,16663.32,5.0,10484.45,5.0,9817.77,,2025-04-25,,2025-04-25,2.0,2.0,3,10.0,4.0,nan,未点击,N,N,N,N,Y,,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,9817.77,消费信贷,专项贷,大额分期,营销系统,P028,G0006,新客户,触达计划_15,T60458,短信,合作渠道B,C003,PL8463,营销计划_42,TASK797995,S42684686,D21296,人工审批,#N/A,
1,19.0,2,汉族,12,2401,792101,50,2301,121101,nan,,6546.1,0.0,17.0,19173.25,7.0,2306.22,7.0,1460.28,0.0,2024-11-04,2025-02-02 03:25:30,2024-11-04,5.0,0.0,,0.0,0.0,nan,,Y,N,N,N,Y,6.0,N,N,0.0,0.0,0.0,,0.0,,1460.28,消费信贷,分期贷,大额分期,营销系统,P017,G0016,存量客户,触达计划_15,T45915,短信,自有渠道,C005,PL7300,营销计划_48,TASK466537,S39326402,D56189,人工审批,,
0,24.0,2,汉族,25,7801,642101,15,1201,625101,300,579.46,1747.79,1168.33,2.0,14553.25,9.0,38042.32,1.0,23274.3,0.3315,,2025-08-10 00:52:18,2024-10-10,9.0,2.0,1,46.0,3.0,成功,nan,Y,Y,N,N,Y,,N,N,0.0,0.0,0.0,,0.0,0.0,23274.3,经营贷款,专项贷,消费分期,营销系统,P016,G0008,风险客户,触达计划_5,T87855,短信,合作渠道B,C007,PL5495,营销计划_10,TASK999840,S13751884,D94137,人工审批,CUST000000484,#N/A
1,35.0,2,其他,13,6301,124101,38,7801,nan,nan,3405.72,8500.29,5094.57,5.0,15731.26,7.0,2029.33,7.0,1265.58,0.4007,2025-07-20,2025-07-30 01:15:39,2025-07-20,2.0,1.0,n,283.0,5.0,成功,未点击,N,Y,N,N,Y,5.0,N,n,0.0,0.0,,0.0,0.0,0.0,1265.58,经营贷款,分期贷,应急贷,营销系统,P031,G0012,风险客户,触达计划_14,T12662,短信,合作渠道C,C009,PL2352,营销计划_28,TASK595188,S67433149,D74933,复核,,#N/A
0,44.0,1,回族,53,4401,528101,19,5801,688101,600,5217.79,2946.21,0.0,16.0,6878.2,8.0,15524.29,6.0,11941.91,1.771,2025-05-18,2025-06-04 11:20:10,2025-05-18,9.0,3.0,3,,3.0,成功,未点击,N,Y,N,N,N,8.0,N,Y,0.0,0.0,0.0,0.0,,0.0,11941.91,经营贷款,现金贷,消费分期,信贷系统,P037,G0001,潜力客户,触达计划_5,T29126,短信,合作渠道B,C010,PL7647,营销计划_12,TASK771622,,D25975,人工审批,,
1,51.0,1,nan,41,3401,477101,12,1301,766101,550,,11700.92,0.0,12.0,175091.56,8.0,51720.51,4.0,33393.69,0.0,2024-10-13,,2024-10-13,4.0,2.0,0,251.0,,成功,点击,N,N,N,N,N,11.0,N,n,,0.0,0.0,0.0,0.0,0.0,33393.69,消费信贷,专项贷,大额分期,信贷系统,P016,G0028,风险客户,触达计划_11,T94805,电话,合作渠道B,C016,PL9551,营销计划_15,TASK131625,S99761309,D69574,自动审批,CUST000000487,USER00000487
0,44.0,2,汉族,80,3001,747101,73,7801,586101,300,5278.54,3167.17,0.0,16.0,29511.7,3.0,,3.0,0.0,1.6666,2025-07-10,2025-07-20 05:05:34,,8.0,3.0,1,,5.0,失败,未点击,N,N,N,N,Y,14.0,N,N,0.0,,,,0.0,0.0,0.0,信用卡,现金贷,大额分期,营销系统,P046,G0008,优质客户,触达计划_7,,电话,合作渠道C,C008,PL8276,营销计划_2,TASK318576,S32195197,D81679,人工审批,CUST000000488,USER00000488
0,34.0,1,汉族,77,7901,322101,na,nan,nan,150,6087.1,15887.11,9800.01,15.0,24223.4,5.0,945.36,2.0,942.82,0.3831,2025-03-15,2025-06-19 04:08:06,2025-03-15,2.0,2.0,n,261.0,8.0,成功,未点击,N,Y,N,N,N,7.0,N,N,0.0,0.0,0.0,0.0,,0.0,942.82,信用卡,分期贷,大额分期,核心系统,P004,G0014,风险客户,触达计划_5,T28316,nan,合作渠道B,C018,PL3232,营销计划_18,TASK105373,,,nan,,#N/A
1,60.0,2,汉族,66,4001,809101,na,1501,191101,450,1370.94,2815.23,1444.29,16.0,15692.21,2.0,13096.27,2.0,12444.29,0.487,2024-10-28,,2024-10-28,7.0,4.0,1,,9.0,成功,未点击,Y,N,N,N,Y,12.0,n,N,0.0,0.0,0.0,0.0,,0.0,12444.29,经营贷款,循环贷,大额分期,营销系统,P043,,风险客户,触达计划_7,T32705,nan,合作渠道B,C018,PL4308,营销计划_44,TASK943940,S48399074,D36208,人工审批,CUST000000490,
0,61.0,2,回族,73,nan,793101,17,1301,726101,450,9538.97,865.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0266,2024-11-19,,,5.0,3.0,1,276.0,5.0,未触达,点击,Y,N,N,N,Y,4.0,N,N,0.0,0.0,0.0,0.0,,0.0,0.0,消费信贷,循环贷,应急贷,核心系统,P024,G0001,潜力客户,触达计划_2,T73198,公众号,合作渠道A,C014,PL1856,营销计划_43,TASK257103,S39828406,D90953,人工审批,CUST000000491,
0,41.0,1,汉族,25,4601,nan,40,2001,802101,nan,94.22,22544.44,22450.22,15.0,90000.75,5.0,7708.12,1.0,7290.12,0.0042,,,2024-09-02,7.0,4.0,n,,,未触达,点击,N,N,N,N,Y,4.0,N,n,0.0,0.0,0.0,0.0,,0.0,7290.12,消费信贷,现金贷,消费分期,数据平台,P027,G0022,潜力客户,触达计划_17,T96684,nan,合作渠道A,C015,PL1900,营销计划_23,TASK847433,,D10432,系统初审,CUST000000492,
1,42.0,2,汉族,20,4801,340101,na,5301,449101,200,168.5,3221.25,3052.75,5.0,186174.19,0.0,0.0,0.0,,0.0523,2025-04-15,,2025-04-15,1.0,4.0,0,81.0,3.0,成功,未点击,N,N,N,N,N,8.0,N,Y,0.0,,0.0,0.0,0.0,0.0,,消费信贷,专项贷,大额分期,营销系统,P035,G0013,风险客户,,T24089,电话,合作渠道B,C010,PL3541,,TASK532908,S40090214,D27201,复核,CUST000000493,
0,24.0,1,nan,48,6201,310101,13,2901,550101,250,631.86,42066.37,41434.51,7.0,1349.92,8.0,8620.42,0.0,0.0,0.015,2024-09-27,2024-12-26 07:16:56,2024-09-27,8.0,1.0,,0.0,,成功,点击,N,N,Y,N,Y,12.0,N,N,,0.0,,0.0,0.0,0.0,0.0,消费信贷,现金贷,消费分期,信贷系统,P034,G0028,新客户,触达计划_17,T48758,电话,合作渠道A,C018,PL4720,营销计划_6,TASK448310,,D54845,系统初审,,USER00000494
0,23.0,2,汉族,57,2501,nan,61,2401,726101,100,4546.1,3752.56,0.0,0.0,0.0,5.0,15004.7,0.0,0.0,1.2115,2024-09-13,2025-03-27 18:32:11,2024-09-13,0.0,1.0,n,144.0,3.0,未触达,点击,N,N,N,N,N,13.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,信用卡,专项贷,大额分期,数据平台,P021,G0013,优质客户,触达计划_1,T19858,短信,自有渠道,C018,PL9071,营销计划_17,TASK776336,S20629910,D40810,系统初审,CUST000000495,#N/A
0,41.0,1,nan,67,5601,258101,66,3101,335101,850,960.59,3019.39,2058.8,1.0,80312.14,0.0,0.0,0.0,0.0,0.3181,2024-11-04,2025-05-06 21:39:14,2024-11-04,2.0,0.0,n,204.0,9.0,未触达,未点击,N,N,N,N,Y,14.0,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,消费信贷,分期贷,应急贷,信贷系统,P045,G0008,优质客户,触达计划_19,T39682,电话,合作渠道B,,PL9338,营销计划_49,TASK475096,S57245174,D34325,复核,#N/A,USER00000496
1,50.0,1,汉族,60,3301,693101,20,5301,480101,500,400.77,5762.74,5361.97,14.0,151192.29,2.0,5786.37,2.0,4535.93,0.0695,2025-07-19,,2025-07-19,3.0,3.0,2,67.0,1.0,成功,nan,Y,N,N,N,N,7.0,n,N,0.0,0.0,0.0,0.0,0.0,0.0,4535.93,经营贷款,循环贷,大额分期,核心系统,P013,G0026,优质客户,触达计划_3,T37628,短信,合作渠道A,C002,PL1898,营销计划_49,TASK757170,S33798449,D70483,系统初审,CUST000000497,#N/A
0,46.0,2,汉族,81,2201,601101,71,3801,137101,550,2610.07,4136.22,1526.15,4.0,134349.22,0.0,0.0,0.0,0.0,0.631,2025-03-25,2025-08-20 10:48:03,2025-03-25,5.0,0.0,,,0.0,nan,未点击,Y,N,N,N,N,11.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,消费信贷,专项贷,应急贷,营销系统,P009,G0023,潜力客户,触达计划_3,T76897,短信,合作渠道B,C014,PL5179,营销计划_3,TASK674089,,D43767,复核,CUST000000498,USER00000498
1,60.0,2,汉族,25,5401,335101,60,3101,125101,300,3465.31,9427.65,5962.34,19.0,1148197.61,1.0,9543.28,1.0,6522.14,0.3676,2025-02-02,,2025-02-02,3.0,3.0,3,296.0,5.0,成功,未点击,N,N,N,N,Y,3.0,N,N,0.0,0.0,,0.0,,,6522.14,消费信贷,循环贷,大额分期,营销系统,P007,G0019,优质客户,触达计划_5,T71148,APP推送,合作渠道B,C002,PL1916,营销计划_1,TASK324081,S17552811,D68568,人工审批,CUST000000499,
0,39.0,2,汉族,28,2501,695101,57,4601,386101,750,1147.28,13135.98,11988.7,14.0,40150.53,5.0,11413.49,5.0,8251.5,0.0873,2024-12-18,2025-01-20 00:33:56,2024-12-18,1.0,1.0,n,,4.0,nan,nan,N,N,N,N,N,12.0,Y,N,,0.0,0.0,0.0,0.0,0.0,8251.5,消费信贷,现金贷,大额分期,信贷系统,P044,G0007,新客户,触达计划_15,T29113,APP推送,自有渠道,C006,PL7034,营销计划_10,TASK124455,S40841355,D43342,系统初审,CUST000000500,USER00000500
0,43.0,2,汉族,12,5901,nan,11,3401,442101,450,504.36,15758.51,15254.15,9.0,97637.54,6.0,26939.11,4.0,26068.56,0.032,2024-12-29,,2024-12-29,2.0,1.0,n,100.0,3.0,未触达,未点击,N,N,N,N,Y,8.0,N,N,0.0,0.0,0.0,,0.0,0.0,26068.56,消费信贷,循环贷,消费分期,数据平台,P029,G0003,优质客户,,T39311,短信,合作渠道A,C019,PL5505,营销计划_4,TASK214035,S55843011,D47337,复核,CUST000000501,
0,45.0,1,汉族,53,3101,261101,67,6401,592101,200,3012.87,7310.94,4298.07,4.0,22441.08,0.0,0.0,0.0,0.0,0.4121,2025-03-10,2025-08-20 17:27:44,2025-03-10,2.0,1.0,2,213.0,,成功,未点击,N,n,N,N,N,10.0,N,Y,0.0,0.0,0.0,0.0,,0.0,0.0,消费信贷,循环贷,小额速贷,数据平台,,G0027,潜力客户,触达计划_1,T75966,短信,nan,C016,PL2388,营销计划_37,TASK703298,S16372373,,自动审批,#N/A,USER00000502
1,38.0,2,nan,na,nan,nan,na,4801,675101,250,9822.28,1338.21,0.0,2.0,6606.09,9.0,2024.36,7.0,1898.12,7.3399,2025-07-05,2025-08-20 03:13:10,2025-07-05,5.0,3.0,0,17.0,,成功,nan,N,N,N,N,Y,14.0,N,N,0.0,,0.0,0.0,0.0,0.0,1898.12,消费信贷,现金贷,应急贷,数据平台,P048,G0019,新客户,触达计划_6,T74245,公众号,合作渠道B,C007,PL9081,营销计划_13,TASK735627,S56196394,D34215,自动审批,CUST000000503,USER00000503
0,24.0,1,汉族,81,2401,613101,72,2701,397101,250,482.33,64095.37,63613.04,5.0,63729.97,4.0,4492.34,4.0,3947.85,0.0075,2024-10-10,,2024-10-10,4.0,,2,117.0,1.0,nan,点击,Y,N,N,N,Y,14.0,N,Y,0.0,0.0,,0.0,0.0,,3947.85,消费信贷,循环贷,应急贷,核心系统,P018,G0014,风险客户,,T66991,短信,nan,C004,PL4984,营销计划_28,TASK816133,S46939116,,人工审批,,#N/A
0,34.0,2,nan,48,5201,659101,80,3201,223101,850,31934.41,5202.08,0.0,14.0,97801.09,5.0,46615.6,5.0,30529.98,6.1388,2025-02-07,2025-07-15 09:20:29,2025-02-07,4.0,0.0,,,0.0,成功,nan,N,n,N,N,Y,14.0,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,30529.98,经营贷款,现金贷,小额速贷,营销系统,P024,G0021,存量客户,触达计划_12,T43909,nan,自有渠道,C018,PL7126,营销计划_31,TASK437721,,D93894,系统初审,#N/A,USER00000505
1,37.0,2,满族,52,2501,153101,75,5501,147101,450,1274.18,4886.45,3612.27,17.0,36778.82,3.0,88520.95,1.0,76070.88,0.2608,2024-08-01,,2024-08-01,3.0,4.0,2,283.0,2.0,失败,未点击,N,N,N,N,N,12.0,N,N,0.0,0.0,0.0,0.0,0.0,,76070.88,消费信贷,循环贷,nan,核心系统,P048,G0018,新客户,,T74122,短信,自有渠道,C010,PL3980,,,S25830185,D75058,复核,#N/A,USER00000506
0,58.0,2,汉族,15,7301,806101,72,7101,563101,800,1147.06,7283.34,6136.28,13.0,1825.54,5.0,5917.4,5.0,3536.53,0.1575,2025-02-19,,2025-02-19,3.0,3.0,,0.0,0.0,nan,,N,N,N,N,N,,N,N,0.0,0.0,0.0,0.0,0.0,,3536.53,消费信贷,专项贷,应急贷,信贷系统,P005,G0029,潜力客户,触达计划_17,T59256,APP推送,合作渠道B,,PL4730,营销计划_35,TASK943472,S53337084,D75155,系统初审,CUST000000507,USER00000507
1,37.0,2,其他,21,7801,613101,66,2101,nan,650,3646.14,5921.98,2275.84,9.0,2506.31,4.0,11221.65,4.0,7900.86,0.6157,2024-09-28,,,8.0,4.0,2,20.0,8.0,成功,未点击,N,N,N,N,Y,,N,n,0.0,,0.0,0.0,0.0,0.0,7900.86,消费信贷,现金贷,应急贷,营销系统,P024,G0012,新客户,触达计划_7,T81365,电话,自有渠道,C018,PL2868,营销计划_17,TASK185423,S69337961,D42997,自动审批,,USER00000508
1,39.0,1,蒙古族,75,nan,350101,77,nan,803101,500,3480.52,993.4,0.0,3.0,69629.42,6.0,12350.14,5.0,11152.74,3.5036,2025-04-16,,2025-04-16,6.0,,2,192.0,,成功,,N,N,N,N,Y,4.0,n,N,0.0,0.0,0.0,0.0,,,11152.74,经营贷款,分期贷,小额速贷,营销系统,P021,G0001,新客户,触达计划_6,T94743,APP推送,合作渠道A,C004,PL8888,营销计划_4,TASK690255,S60060690,D79809,系统初审,,
0,45.0,2,汉族,44,6301,460101,27,4801,314101,200,104.49,16154.57,16050.08,10.0,12725.9,3.0,10733.68,0.0,0.0,0.0065,2024-10-09,,2024-10-09,7.0,2.0,0,188.0,9.0,未触达,点击,Y,N,N,N,n,9.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,消费信贷,循环贷,应急贷,数据平台,P044,G0020,nan,触达计划_12,T24955,短信,自有渠道,C008,PL4866,营销计划_14,,S46244807,D93545,系统初审,CUST000000510,USER00000510
1,57.0,1,汉族,11,6201,132101,18,7601,354101,400,2534.49,3027.51,493.02,19.0,37576.72,0.0,0.0,0.0,0.0,0.8372,2024-09-03,,2024-09-03,3.0,1.0,,0.0,0.0,成功,未点击,N,Y,N,N,Y,6.0,N,N,0.0,0.0,0.0,,0.0,,0.0,经营贷款,循环贷,大额分期,核心系统,P029,G0013,存量客户,触达计划_8,T53281,电话,合作渠道C,C011,PL9963,营销计划_37,TASK609593,S95944270,D15561,复核,CUST000000511,#N/A
0,24.0,2,汉族,12,7301,745101,70,4301,442101,500,7093.95,5494.04,0.0,6.0,45434.95,,0.0,0.0,0.0,1.2912,2024-10-12,2025-01-19 02:05:25,2024-10-12,2.0,0.0,2,101.0,6.0,成功,点击,N,N,Y,N,N,13.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,其他,分期贷,大额分期,信贷系统,P033,,风险客户,触达计划_9,T89560,电话,自有渠道,C012,,营销计划_33,TASK584199,S74338290,D47632,复核,CUST000000512,USER00000512
1,18.0,1,汉族,30,6301,707101,50,5301,nan,150,13931.2,66916.94,52985.74,14.0,18552.77,5.0,933.66,4.0,816.84,0.2082,2024-09-08,,2024-09-08,0.0,2.0,2,,2.0,成功,未点击,N,N,N,N,Y,8.0,N,N,0.0,0.0,0.0,0.0,0.0,,816.84,消费信贷,循环贷,应急贷,信贷系统,P010,G0020,潜力客户,触达计划_17,T73509,电话,合作渠道A,C003,PL6691,营销计划_12,TASK770006,S47852803,D25507,自动审批,CUST000000513,USER00000513
1,49.0,2,汉族,71,6701,152101,72,4101,nan,250,2505.78,25169.42,22663.64,8.0,,9.0,3691.17,6.0,2218.99,0.0996,2025-06-05,2025-06-10 15:17:17,2025-06-05,8.0,3.0,3,15.0,1.0,成功,点击,N,N,N,N,Y,11.0,N,n,,0.0,0.0,0.0,0.0,0.0,2218.99,消费信贷,现金贷,小额速贷,核心系统,P041,G0028,风险客户,触达计划_16,T21754,电话,合作渠道C,,PL2625,营销计划_2,TASK420623,S99463960,D78338,系统初审,CUST000000514,USER00000514
0,30.0,2,汉族,31,6201,575101,51,4501,230101,nan,1747.37,56085.8,54338.43,14.0,18116.88,1.0,17439.4,1.0,13474.59,0.0312,2024-11-13,,2024-11-13,8.0,0.0,2,21.0,5.0,成功,,N,N,N,N,N,0.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,13474.59,消费信贷,循环贷,大额分期,数据平台,P021,G0026,风险客户,触达计划_3,T52356,短信,合作渠道A,C004,PL2088,营销计划_6,TASK731796,S39104818,D45146,自动审批,CUST000000515,USER00000515
1,47.0,1,汉族,78,5301,149101,22,4701,nan,450,8839.82,3596.03,0.0,11.0,53489.22,4.0,4467.23,4.0,3201.96,2.4582,2025-05-13,,2025-05-13,1.0,,3,259.0,,成功,未点击,N,N,N,N,N,8.0,N,N,0.0,0.0,,0.0,0.0,0.0,3201.96,消费信贷,分期贷,大额分期,信贷系统,P018,G0026,优质客户,触达计划_10,T90062,nan,合作渠道C,C018,PL2914,营销计划_45,TASK480950,S17383355,D19371,复核,,#N/A
1,40.0,1,汉族,22,nan,nan,64,nan,519101,250,43811.67,19458.58,0.0,17.0,45251.76,3.0,11427.34,3.0,8893.19,2.2515,2024-12-23,,2024-12-23,3.0,,2,207.0,4.0,未触达,未点击,N,N,N,N,Y,12.0,N,N,0.0,0.0,,0.0,0.0,0.0,8893.19,消费信贷,专项贷,大额分期,信贷系统,P030,G0009,新客户,触达计划_11,T87873,短信,合作渠道A,C013,PL8464,营销计划_34,TASK627281,S92098340,D75650,复核,CUST000000517,USER00000517
1,36.0,2,汉族,32,5201,790101,21,3301,419101,500,3429.98,13146.55,9716.57,5.0,6644.46,6.0,29848.39,6.0,16946.92,0.2609,2024-12-04,,2024-12-04,3.0,4.0,2,,,成功,未点击,Y,N,N,N,N,9.0,N,N,0.0,0.0,0.0,0.0,,0.0,16946.92,经营贷款,现金贷,小额速贷,核心系统,P036,G0003,存量客户,触达计划_15,T49497,电话,合作渠道A,C003,PL8417,营销计划_40,TASK885814,S29491865,D75673,人工审批,CUST000000518,
1,49.0,1,汉族,30,1401,284101,na,4601,177101,100,2267.39,7588.98,5321.59,17.0,21541.7,3.0,55279.36,2.0,37623.9,0.2988,2024-11-07,2025-03-24 13:02:21,2024-11-07,0.0,3.0,0,46.0,2.0,未触达,未点击,N,N,Y,Y,Y,4.0,N,Y,30559.06,34668.3,34785.52,,17149.42,28871.83,37623.9,信用卡,现金贷,消费分期,核心系统,P033,G0006,风险客户,触达计划_18,T33424,公众号,自有渠道,C004,PL3936,营销计划_29,TASK403285,S32410440,D16529,系统初审,,USER00000519
1,47.0,1,nan,11,7901,641101,78,5001,223101,100,19639.45,3292.11,0.0,17.0,4487.0,6.0,11304.27,1.0,9421.57,5.9656,2024-12-05,2025-02-28 20:47:25,2024-12-05,1.0,,1,17.0,,成功,点击,n,n,N,N,N,,n,n,,0.0,,0.0,0.0,,9421.57,消费信贷,循环贷,应急贷,营销系统,P013,G0029,风险客户,触达计划_4,T17042,短信,自有渠道,C012,PL2159,营销计划_11,TASK809628,S81000374,D17291,人工审批,,USER00000520
0,46.0,1,汉族,40,1501,570101,56,2501,329101,250,547.47,29778.0,29230.53,5.0,47645.03,7.0,48407.21,1.0,37722.06,0.0184,2024-09-07,,2024-09-07,7.0,4.0,2,174.0,5.0,nan,未点击,N,N,N,N,Y,4.0,N,N,0.0,0.0,0.0,0.0,0.0,,37722.06,消费信贷,专项贷,大额分期,信贷系统,P005,G0007,新客户,触达计划_13,T29417,短信,合作渠道A,C015,,营销计划_10,TASK355543,S31247153,D76374,nan,#N/A,USER00000521
1,62.0,1,汉族,34,5101,730101,48,4701,329101,200,3274.67,4372.39,1097.72,14.0,10956.48,6.0,9606.89,4.0,7440.39,0.7489,2024-12-14,,2024-12-14,5.0,1.0,2,129.0,1.0,成功,nan,N,N,N,N,N,6.0,N,N,0.0,0.0,,,0.0,0.0,7440.39,信用卡,分期贷,大额分期,信贷系统,P006,G0007,优质客户,触达计划_5,,短信,合作渠道C,C011,PL5431,,TASK811084,S29541278,D45453,自动审批,CUST000000522,
0,46.0,2,nan,24,1401,302101,71,1401,582101,200,110357.21,9542.77,0.0,18.0,64838.72,1.0,5629.41,1.0,4252.54,11.5645,2025-03-19,,2025-03-19,,3.0,1,241.0,8.0,未触达,点击,N,Y,N,N,Y,13.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,4252.54,消费信贷,循环贷,应急贷,营销系统,P020,G0005,优质客户,触达计划_6,T57258,公众号,合作渠道A,C011,PL8802,营销计划_19,TASK235494,S40701253,D20976,人工审批,CUST000000523,#N/A
1,47.0,2,汉族,46,1201,353101,27,3201,nan,550,5884.45,24239.44,18354.99,4.0,15357.45,0.0,0.0,0.0,0.0,0.2428,2025-05-17,,2025-05-17,6.0,3.0,0,234.0,5.0,成功,点击,Y,N,N,N,N,,N,N,0.0,0.0,0.0,0.0,,0.0,0.0,消费信贷,循环贷,应急贷,数据平台,P037,G0018,存量客户,触达计划_10,T55070,电话,自有渠道,C011,PL6128,,TASK618667,S13691389,D76502,自动审批,CUST000000524,
0,33.0,1,汉族,79,7701,389101,76,3201,407101,650,9416.08,2509.72,0.0,3.0,122517.49,4.0,2430.99,4.0,2351.46,3.7518,2024-08-16,,2024-08-16,6.0,2.0,n,,9.0,未触达,,Y,N,N,N,Y,8.0,N,N,0.0,0.0,0.0,,,0.0,2351.46,消费信贷,循环贷,大额分期,数据平台,P012,G0002,优质客户,,T53606,短信,合作渠道C,C013,PL7999,营销计划_2,TASK592278,S88619006,D57086,人工审批,CUST000000525,#N/A
