aprv_status,age,gender_cd,ocr_ethnic,residence_pr_cd,residence_city_cd,residence_area_cd,census_pr_cd,census_city_cd,census_area_cd,occ_cd,pril_bal,crdt_lim_yx,avail_bal_cash,total_loan_cnt,total_loan_amt,apply_cnt,apply_amt,wdraw_cnt,wdraw_amt,lim_use_rate,cust_recv_time,touch_time,cust_date,push_cnt,sms_charge_cnt,tel_call_type,tel_call_dur,tel_call_inav_cnt,touch_status,click_status,is_coupon_issue,is_credit,is_apply,is_wdraw,is_login,delay_days,if_bj_10_yn,if_bj_30_yn,wdraw_amt_t0,wdraw_amt_t3,wdraw_amt_t7,wdraw_amt_t10,wdraw_amt_t14,wdraw_amt_t15,wdraw_amt_t30,first_biz_name,second_biz_name,third_biz_name,db_src,prod_cd,cust_gp_code,cust_gp_name,touch_name,touch_id,touch_type,channel_name,channel_id,plan_id,plan_name,channel_task_id,subscribe_no,decision_id,decision_name,t1_cust_id,t2_cust_id
1,37,2,维吾尔族,24,1201,149101,06,3001,187101,017,12359.92,7399.7,0.0,13,20485.16,4,12993.19,3,7100.64,1.6703,2024-08-31,2025-02-03 01:47:23,2024-08-31,4,3,,0,0,成功,点击,N,N,N,N,Y,1,N,N,0.0,0.0,0.0,0.0,0.0,0.0,7100.64,信用卡,循环贷,小额速贷,信贷系统,P024,G0004,潜力客户,触达计划_7,T20853,APP推送,合作渠道C,C014,PL7824,营销计划_6,TASK997364,S70885165,D22297,自动审批,CUST000000420,USER00000420
1,28,2,回族,08,2001,338101,24,3101,254101,014,1883.84,51280.28,49396.44,18,16052.53,9,6488.2,0,0.0,0.0367,2025-02-18,2025-07-04 12:04:38,2025-02-18,1,3,,0,0,未触达,未点击,N,N,N,N,N,13,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,其他,分期贷,小额速贷,数据平台,P037,G0029,潜力客户,触达计划_17,T68116,短信,合作渠道B,C019,PL4372,营销计划_34,TASK890739,S36919184,D85361,自动审批,CUST000000421,#N/A
1,27,1,蒙古族,09,2001,011101,18,1701,132101,007,466.51,3677.32,3210.81,6,116390.12,7,85009.0,2,78013.52,0.1269,2024-08-01,,2024-08-01,1,0,0,134,1,成功,点击,Y,N,N,N,Y,6,N,N,0.0,0.0,0.0,0.0,0.0,0.0,78013.52,经营贷款,分期贷,消费分期,营销系统,P032,G0009,存量客户,触达计划_4,T52926,公众号,合作渠道C,C016,PL6539,营销计划_49,TASK840241,S21701797,D74101,人工审批,CUST000000422,USER00000422
0,57,1,汉族,33,0901,017101,27,1101,180101,015,20164.13,3970.29,0.0,2,112782.01,4,4100.33,0,0.0,5.0788,2024-11-14,2024-12-11 21:47:37,2024-11-14,0,0,0,36,4,成功,点击,N,N,N,N,N,3,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,消费信贷,循环贷,消费分期,数据平台,P019,G0011,存量客户,触达计划_13,T94346,短信,合作渠道C,C019,PL6181,营销计划_40,TASK331022,S19992090,D96014,人工审批,CUST000000423,USER00000423
1,55,1,维吾尔族,33,0401,259101,08,2001,342101,016,2583.73,14382.52,11798.79,0,0.0,2,3915.38,2,1963.81,0.1796,2025-03-24,2025-06-25 17:54:15,2025-03-24,2,4,1,73,3,未触达,点击,N,N,N,N,Y,6,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1963.81,消费信贷,现金贷,小额速贷,营销系统,P029,G0017,优质客户,触达计划_19,T26097,公众号,合作渠道C,C010,PL8253,营销计划_22,TASK421487,S82873576,D52480,自动审批,CUST000000424,#N/A
0,23,2,其他,19,1901,148101,28,0901,145101,019,39953.95,4053.46,0.0,11,8290.64,8,1243.93,0,0.0,9.8568,2025-02-04,,2025-02-04,6,1,3,69,2,失败,未点击,N,N,Y,N,Y,11,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,消费信贷,分期贷,大额分期,数据平台,P038,G0011,优质客户,触达计划_4,T74859,APP推送,合作渠道C,C011,PL6132,营销计划_29,TASK708843,S23255257,D62633,系统初审,CUST000000425,USER00000425
0,25,1,藏族,03,2701,133101,10,0201,068101,006,102.68,9730.6,9627.92,14,41965.38,6,9278.88,3,8707.86,0.0106,2025-03-18,2025-04-21 12:41:29,2025-03-18,4,3,,0,0,未触达,未点击,N,Y,N,N,N,4,N,N,0.0,0.0,0.0,0.0,0.0,0.0,8707.86,信用卡,分期贷,大额分期,营销系统,P049,G0003,优质客户,触达计划_13,T62398,电话,合作渠道A,C004,PL5512,营销计划_9,TASK692167,S52017379,D25183,自动审批,CUST000000426,#N/A
1,40,2,维吾尔族,10,1301,318101,17,0101,202101,001,3996.22,1259.1,0.0,10,22663.54,4,75364.26,0,0.0,3.1739,2024-11-18,,2024-11-18,6,1,3,226,8,未触达,未点击,N,N,N,N,Y,6,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,消费信贷,现金贷,小额速贷,信贷系统,P029,G0019,新客户,触达计划_1,T97431,APP推送,合作渠道B,C002,PL2147,营销计划_21,TASK829080,S49378230,D24879,自动审批,CUST000000427,#N/A
0,64,2,藏族,01,1301,237101,29,0401,277101,012,52992.7,115519.65,62526.95,9,36587.93,6,9414.87,1,5876.38,0.4587,2025-05-23,2025-06-19 18:32:12,2025-05-23,8,2,2,178,1,成功,点击,N,Y,Y,Y,Y,5,Y,N,4101.64,5221.16,5312.92,5760.81,5764.24,5841.45,5876.38,信用卡,循环贷,应急贷,营销系统,P019,G0020,潜力客户,触达计划_2,T46951,公众号,合作渠道B,C009,PL4066,营销计划_32,TASK613413,S10328006,D22076,人工审批,CUST000000428,USER00000428
1,43,1,回族,29,2201,019101,06,2501,269101,018,1754.79,1608.0,0.0,1,4017.55,9,10641.73,0,0.0,1.0913,2024-12-22,2025-07-05 16:45:35,2024-12-22,5,3,0,158,8,成功,,N,N,N,N,N,12,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,信用卡,循环贷,大额分期,核心系统,P020,G0023,风险客户,触达计划_7,T37253,短信,合作渠道C,C010,PL9807,营销计划_8,TASK488183,S17795034,D13510,人工审批,#N/A,USER00000429
0,63,2,藏族,34,2801,221101,14,0301,104101,016,2125.49,5507.67,3382.18,3,2687.29,8,26052.19,4,22729.57,0.3859,2025-01-02,,2025-01-02,1,0,,0,0,成功,,N,N,N,N,Y,1,N,N,0.0,0.0,0.0,0.0,0.0,0.0,22729.57,消费信贷,分期贷,小额速贷,信贷系统,P003,G0021,潜力客户,触达计划_17,T89500,公众号,合作渠道B,C008,PL4120,营销计划_43,TASK682641,S43804453,D68875,复核,CUST000000430,USER00000430
1,60,1,回族,13,2201,121101,22,0901,134101,012,4643.7,7793.32,3149.62,16,20737.02,4,9843.0,4,7329.85,0.5959,2025-02-03,2025-03-13 14:42:24,2025-02-03,0,4,0,125,6,成功,未点击,N,N,N,N,Y,11,N,N,0.0,0.0,0.0,0.0,0.0,0.0,7329.85,信用卡,循环贷,应急贷,数据平台,P040,G0011,潜力客户,触达计划_7,T88448,公众号,合作渠道A,C004,PL2026,营销计划_10,TASK753738,S64594415,D64027,复核,CUST000000431,USER00000431
0,29,2,汉族,01,1901,017101,06,2201,050101,013,1289.24,80436.7,79147.46,16,6224.39,6,34171.51,2,19714.0,0.016,2024-09-16,,2024-09-16,0,1,0,254,1,成功,点击,N,N,N,N,N,6,N,N,0.0,0.0,0.0,0.0,0.0,0.0,19714.0,其他,现金贷,大额分期,核心系统,P005,G0026,优质客户,触达计划_13,T73374,电话,合作渠道C,C013,PL4070,营销计划_49,TASK934501,S50301295,D81343,系统初审,CUST000000432,USER00000432
1,43,2,藏族,34,0801,301101,26,2301,263101,008,1866.63,1652.73,0.0,7,89977.19,8,40834.84,7,25374.73,1.1294,2025-07-17,2025-08-17 11:23:23,2025-07-17,9,0,,0,0,成功,点击,N,N,N,N,Y,4,N,N,0.0,0.0,0.0,0.0,0.0,0.0,25374.73,其他,循环贷,消费分期,核心系统,P023,G0014,潜力客户,触达计划_17,T50946,短信,自有渠道,C006,PL9953,营销计划_23,TASK481840,S41798487,D43382,复核,CUST000000433,USER00000433
1,30,1,维吾尔族,29,0801,262101,12,1201,016101,001,1795.93,87592.0,85796.07,13,2319.21,0,0.0,0,0.0,0.0205,2025-05-02,2025-05-29 05:09:02,2025-05-02,8,4,2,101,5,未触达,,N,N,N,N,Y,14,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,其他,专项贷,大额分期,信贷系统,P005,G0006,新客户,触达计划_1,T86652,公众号,合作渠道A,C006,PL6842,营销计划_20,TASK836425,S54005719,D41930,复核,CUST000000434,USER00000434
1,57,1,回族,13,2601,023101,14,1001,225101,007,1163.13,20102.76,18939.63,3,2624.64,3,1456.05,3,837.97,0.0579,2024-11-27,,2024-11-27,5,0,0,94,9,未触达,点击,Y,N,N,N,N,8,N,N,0.0,0.0,0.0,0.0,0.0,0.0,837.97,信用卡,循环贷,大额分期,核心系统,P030,G0019,风险客户,触达计划_2,T46660,APP推送,自有渠道,C002,PL6669,营销计划_13,TASK908814,S84663996,D88665,复核,CUST000000435,USER00000435
1,35,1,维吾尔族,29,2601,249101,22,3401,078101,015,18831.47,13366.6,0.0,5,11789.99,0,0.0,0,0.0,1.4088,2024-10-24,,2024-10-24,5,3,1,96,7,失败,点击,Y,N,N,N,Y,12,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,其他,循环贷,小额速贷,信贷系统,P032,G0021,优质客户,触达计划_6,T61931,APP推送,合作渠道B,C009,PL8320,营销计划_22,TASK538326,S42302265,D82740,系统初审,CUST000000436,#N/A
1,42,1,蒙古族,24,2301,251101,23,1001,078101,013,5952.8,2486.02,0.0,18,2192.7,7,11934.13,7,8819.43,2.3945,2025-06-13,2025-06-17 18:53:46,2025-06-13,3,1,0,129,5,成功,未点击,N,Y,Y,N,N,12,N,N,0.0,0.0,0.0,0.0,0.0,0.0,8819.43,消费信贷,循环贷,大额分期,营销系统,P024,G0029,存量客户,触达计划_12,T82135,公众号,合作渠道B,C006,PL8484,营销计划_41,TASK990459,S27666411,D17377,自动审批,#N/A,#N/A
0,50,1,回族,26,1301,158101,07,3001,090101,013,4341.36,16080.61,11739.25,3,272121.71,2,2309.92,1,2019.56,0.27,2025-02-19,2025-06-19 09:21:32,2025-02-19,1,2,2,33,2,失败,未点击,Y,N,N,N,Y,10,N,N,0.0,0.0,0.0,0.0,0.0,0.0,2019.56,消费信贷,专项贷,大额分期,信贷系统,P049,G0015,风险客户,触达计划_13,T18646,公众号,合作渠道B,C005,PL5822,营销计划_15,TASK504220,S23063349,D17023,自动审批,CUST000000438,USER00000438
0,64,1,藏族,17,2801,245101,25,2201,039101,009,10025.19,3400.97,0.0,2,16741.13,1,3591.6,1,2983.03,2.9477,2024-08-08,2025-07-26 19:21:21,2024-08-08,9,0,1,98,4,失败,未点击,N,N,N,N,N,0,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,2983.03,信用卡,现金贷,应急贷,信贷系统,P042,G0028,存量客户,触达计划_9,T62786,公众号,合作渠道C,C002,PL9625,营销计划_31,TASK742716,S82304346,D54446,系统初审,CUST000000439,#N/A
0,57,9,回族,07,0901,315101,13,0601,082101,015,2005.13,37048.88,35043.75,19,8917.75,3,3578.25,3,2574.85,0.0541,2024-08-20,2024-08-30 22:33:16,2024-08-20,2,1,,0,0,未触达,点击,N,N,N,N,Y,0,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,2574.85,信用卡,循环贷,小额速贷,数据平台,P035,G0011,存量客户,触达计划_17,T33038,公众号,合作渠道A,C014,PL2222,营销计划_45,TASK170512,S52316180,D24306,自动审批,#N/A,#N/A
1,60,1,维吾尔族,13,2001,176101,21,0201,271101,004,933.27,2526.84,1593.57,5,44442.26,2,9671.61,2,6547.25,0.3693,2024-11-15,2025-08-11 16:07:03,2024-11-15,2,3,1,280,9,成功,未点击,N,N,N,N,N,14,N,N,0.0,0.0,0.0,0.0,0.0,0.0,6547.25,其他,分期贷,应急贷,核心系统,P032,G0018,潜力客户,触达计划_18,T29630,APP推送,合作渠道A,C010,PL7183,营销计划_32,TASK286293,S40832172,D17934,复核,CUST000000441,USER00000441
0,29,1,汉族,05,1901,029101,10,3001,098101,013,1207.21,7074.2,5866.99,6,82931.71,4,26818.9,4,23524.99,0.1706,2024-08-19,2025-04-22 07:49:49,2024-08-19,7,0,1,21,2,成功,未点击,Y,N,N,N,N,1,N,N,0.0,0.0,0.0,0.0,0.0,0.0,23524.99,经营贷款,循环贷,消费分期,数据平台,P045,G0004,风险客户,触达计划_8,T88758,电话,合作渠道C,C015,PL5793,营销计划_45,TASK956006,S34177536,D83540,复核,CUST000000442,#N/A
1,61,2,回族,26,1201,225101,09,0201,217101,012,2988.94,4161.67,1172.73,13,30044.6,7,28682.65,7,18975.6,0.7182,2025-06-01,2025-07-30 22:08:38,2025-06-01,5,3,0,104,2,未触达,未点击,Y,N,Y,Y,Y,7,N,N,4925.99,13919.3,17405.12,18556.51,18945.68,18945.9,18975.6,消费信贷,专项贷,大额分期,数据平台,P048,G0028,新客户,触达计划_8,T14304,公众号,合作渠道C,C017,PL6608,营销计划_13,TASK220786,S92909321,D53105,复核,CUST000000443,USER00000443
1,53,1,藏族,03,1501,144101,15,3201,222101,005,608.61,2477.42,1868.81,11,19887.82,9,20931.02,1,18709.94,0.2457,2025-02-22,2025-07-09 21:18:46,2025-02-22,6,2,1,40,2,未触达,点击,N,Y,N,N,N,14,N,N,0.0,0.0,0.0,0.0,0.0,0.0,18709.94,经营贷款,专项贷,小额速贷,数据平台,P044,G0019,潜力客户,触达计划_11,T66948,短信,合作渠道B,C007,PL9983,营销计划_25,TASK988570,S45053241,D31946,复核,CUST000000444,USER00000444
0,21,2,蒙古族,07,3101,138101,02,1601,331101,007,1407.55,19723.85,18316.3,15,5038.13,7,5707.26,3,4793.65,0.0714,2025-01-02,2025-07-13 12:54:55,2025-01-02,8,2,2,242,1,成功,未点击,N,N,N,N,Y,10,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,4793.65,其他,分期贷,消费分期,数据平台,P022,G0003,存量客户,触达计划_8,T32007,电话,合作渠道A,C011,PL8748,营销计划_21,TASK994727,S42434013,D84787,自动审批,CUST000000445,USER00000445
0,22,2,其他,01,1401,303101,25,1201,275101,008,1374.47,15406.59,14032.12,19,56747.34,6,116324.04,6,91760.43,0.0892,2024-08-30,2024-10-27 13:08:00,2024-08-30,0,4,3,295,9,成功,未点击,N,Y,N,N,N,8,N,N,0.0,0.0,0.0,0.0,0.0,0.0,91760.43,信用卡,专项贷,小额速贷,数据平台,P021,G0012,风险客户,触达计划_18,T64491,APP推送,合作渠道B,C013,PL7547,营销计划_4,TASK976039,S17866395,D53977,系统初审,#N/A,USER00000446
1,54,2,汉族,17,1101,255101,13,0101,302101,005,72173.94,34572.44,0.0,7,184435.42,7,8432.63,1,5771.3,2.0876,2024-11-21,2025-04-06 21:05:36,2024-11-21,1,4,1,44,8,未触达,未点击,N,N,N,N,N,10,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,5771.3,其他,专项贷,大额分期,核心系统,P028,G0004,潜力客户,触达计划_18,T24630,公众号,合作渠道A,C017,PL3084,营销计划_42,TASK250340,S56993513,D52732,系统初审,CUST000000447,#N/A
0,25,1,蒙古族,25,2601,198101,34,0801,216101,009,46.49,957.33,910.84,1,15842.01,4,5081.84,3,3062.02,0.0486,2025-02-11,2025-05-02 01:36:27,2025-02-11,8,4,2,30,2,成功,未点击,Y,N,N,N,Y,10,N,N,0.0,0.0,0.0,0.0,0.0,0.0,3062.02,经营贷款,专项贷,小额速贷,核心系统,P049,G0024,风险客户,触达计划_13,T44489,公众号,合作渠道C,C005,PL3554,营销计划_15,TASK592842,S69961117,D15634,系统初审,CUST000000448,#N/A
1,59,1,回族,03,2701,053101,34,1301,342101,014,2276.9,29056.71,26779.81,12,6166.1,9,1572.97,9,1345.22,0.0784,2025-01-23,2025-05-14 11:45:02,2025-01-23,4,3,,0,0,失败,点击,Y,N,N,N,Y,11,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,1345.22,其他,现金贷,小额速贷,核心系统,P034,G0012,优质客户,触达计划_1,T93946,公众号,合作渠道B,C012,PL2681,营销计划_21,TASK539905,S51593962,D85722,人工审批,CUST000000449,USER00000449
1,45,1,维吾尔族,15,1101,095101,03,1501,086101,012,39677.54,163822.48,124144.94,7,28918.7,9,5339.85,0,0.0,0.2422,2025-05-06,2025-08-17 06:16:47,2025-05-06,3,4,1,154,5,成功,点击,N,N,N,N,Y,6,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,信用卡,专项贷,应急贷,数据平台,P016,G0024,新客户,触达计划_15,T65801,公众号,合作渠道A,C004,PL4722,营销计划_42,TASK331985,S68492136,D36242,系统初审,#N/A,USER00000450
1,48,2,维吾尔族,29,3401,053101,06,0801,297101,004,3578.74,4712.77,1134.03,19,22114.19,5,13718.88,1,13516.82,0.7594,2025-07-10,2025-07-30 19:20:11,2025-07-10,0,1,0,21,4,成功,点击,N,Y,Y,Y,Y,0,N,N,6962.64,10020.09,10555.29,11959.16,12212.5,13051.3,13516.82,经营贷款,循环贷,小额速贷,核心系统,P011,G0001,新客户,触达计划_6,T57068,短信,合作渠道C,C001,PL3036,营销计划_8,TASK739700,S88176451,D97259,人工审批,#N/A,USER00000451
1,26,1,藏族,32,1901,339101,19,1001,056101,008,9229.19,78761.4,69532.21,15,3552.73,7,1207.75,6,1194.92,0.1172,2024-10-20,2025-05-13 12:36:58,2024-10-20,8,3,1,253,2,成功,未点击,N,N,N,N,Y,11,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1194.92,其他,分期贷,小额速贷,数据平台,P033,G0028,新客户,触达计划_6,T27534,公众号,自有渠道,C010,PL8103,营销计划_31,TASK315403,S27436873,D58489,系统初审,#N/A,USER00000452
1,46,1,维吾尔族,26,0601,154101,03,0501,119101,017,3462.48,5908.85,2446.37,3,10362.69,0,0.0,0,0.0,0.586,2024-12-24,,2024-12-24,8,3,2,155,8,成功,未点击,Y,N,N,N,Y,6,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,信用卡,循环贷,应急贷,核心系统,P044,G0016,存量客户,触达计划_13,T63364,APP推送,合作渠道B,C002,PL4157,营销计划_10,TASK797635,S87514860,D71467,复核,CUST000000453,#N/A
0,31,2,汉族,16,2801,060101,18,1901,209101,008,1095.54,1561.04,465.5,15,322135.86,5,4624.81,0,0.0,0.7018,2025-05-08,,2025-05-08,3,4,0,248,8,成功,未点击,Y,N,N,N,Y,12,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,其他,循环贷,大额分期,核心系统,P038,G0021,存量客户,触达计划_2,T44197,短信,合作渠道A,C013,PL8555,营销计划_21,TASK907664,S15583390,D17048,系统初审,CUST000000454,USER00000454
0,57,1,维吾尔族,25,0101,251101,09,1101,219101,001,103.25,5615.25,5512.0,19,2918.04,5,3195.61,1,2257.25,0.0184,2025-04-10,2025-07-25 10:43:13,2025-04-10,8,4,1,101,4,成功,点击,N,Y,N,N,N,7,N,N,0.0,0.0,0.0,0.0,0.0,0.0,2257.25,其他,分期贷,消费分期,核心系统,P019,G0002,新客户,触达计划_19,T76184,电话,合作渠道A,C013,PL8567,营销计划_17,TASK967326,S39251297,D76458,人工审批,CUST000000455,USER00000455
1,58,1,藏族,28,0801,303101,12,2001,163101,002,4056.94,28505.28,24448.34,5,7817.1,4,2894.46,3,2841.9,0.1423,2024-10-02,2024-11-09 06:51:06,2024-10-02,9,3,2,124,4,成功,,N,N,N,N,Y,6,N,N,0.0,0.0,0.0,0.0,0.0,0.0,2841.9,信用卡,现金贷,应急贷,核心系统,P028,G0026,风险客户,触达计划_17,T67087,电话,合作渠道B,C012,PL9613,营销计划_5,TASK537718,S28448424,D38606,复核,CUST000000456,USER00000456
1,39,1,其他,09,0701,060101,05,2001,019101,004,931.31,2963.68,2032.37,3,5307.79,3,31242.57,3,21874.66,0.3142,2024-10-03,2024-10-20 17:21:06,2024-10-03,0,2,,0,0,成功,点击,Y,N,N,N,Y,12,N,N,0.0,0.0,0.0,0.0,0.0,0.0,21874.66,信用卡,现金贷,大额分期,信贷系统,P029,G0022,优质客户,触达计划_1,T43123,电话,合作渠道A,C001,PL1958,营销计划_13,TASK765106,S88230591,D64077,人工审批,CUST000000457,#N/A
0,28,2,回族,01,1101,275101,03,2101,166101,001,897.4,3942.59,3045.19,15,6060.52,0,0.0,0,0.0,0.2276,2025-01-19,2025-07-26 13:34:19,2025-01-19,4,2,1,281,4,成功,未点击,N,N,N,N,Y,11,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,其他,专项贷,大额分期,核心系统,P037,G0003,存量客户,触达计划_14,T12823,公众号,自有渠道,C010,PL6452,营销计划_21,TASK297033,S90130937,D69999,自动审批,CUST000000458,USER00000458
0,40,1,回族,29,0401,129101,11,1801,270101,007,1410.25,16518.68,15108.43,12,11291.27,9,10001.03,4,8518.8,0.0854,2025-06-02,,2025-06-02,0,4,0,31,9,成功,点击,Y,Y,Y,N,N,4,N,N,0.0,0.0,0.0,0.0,0.0,0.0,8518.8,消费信贷,现金贷,消费分期,核心系统,P003,G0028,潜力客户,触达计划_16,T18157,电话,自有渠道,C005,PL9786,营销计划_44,TASK522286,S82573609,D39329,自动审批,#N/A,USER00000459
1,18,2,维吾尔族,22,2501,209101,30,1001,086101,001,40834.89,8132.89,0.0,4,43155.85,7,15106.71,3,8903.38,5.021,2025-01-06,,2025-01-06,3,2,2,127,3,未触达,未点击,N,N,N,N,N,11,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,8903.38,其他,现金贷,大额分期,信贷系统,P018,G0016,潜力客户,触达计划_15,T25581,短信,合作渠道A,C010,PL3217,营销计划_12,TASK762457,S29532587,D49253,自动审批,CUST000000460,#N/A
0,63,2,蒙古族,16,1201,257101,04,3401,266101,009,109892.33,16342.88,0.0,14,156818.41,5,4532.79,3,3089.83,6.7242,2025-02-04,,2025-02-04,4,1,1,104,2,成功,未点击,Y,Y,Y,N,Y,6,N,N,0.0,0.0,0.0,0.0,0.0,0.0,3089.83,信用卡,专项贷,应急贷,营销系统,P018,G0026,存量客户,触达计划_9,T37961,短信,合作渠道B,C007,PL3829,营销计划_25,TASK615853,S23412723,D86848,复核,CUST000000461,USER00000461
1,54,1,回族,07,2601,079101,05,2601,140101,003,4129.09,10779.44,6650.35,7,29881.13,2,6171.28,2,3984.51,0.3831,2025-01-24,,2025-01-24,2,1,1,266,8,成功,,N,N,N,N,N,9,N,N,0.0,0.0,0.0,0.0,0.0,0.0,3984.51,消费信贷,现金贷,大额分期,营销系统,P012,G0010,新客户,触达计划_19,T48037,电话,合作渠道A,C015,PL1227,营销计划_28,TASK518095,S68754698,D85224,复核,CUST000000462,USER00000462
0,38,2,其他,14,1201,066101,01,3001,076101,012,1484.52,14408.17,12923.65,6,7890.6,2,7718.26,2,6180.53,0.103,2024-12-21,2025-08-20 18:53:11,2024-12-21,1,1,2,271,3,成功,未点击,Y,N,Y,Y,N,10,N,N,5533.11,6002.03,6034.48,6089.7,6174.91,6179.45,6180.53,信用卡,现金贷,消费分期,信贷系统,P018,G0029,风险客户,触达计划_8,T32763,电话,合作渠道A,C018,PL8493,营销计划_2,TASK130408,S92657055,D96681,人工审批,CUST000000463,USER00000463
1,43,1,维吾尔族,29,2401,048101,27,0901,237101,019,509.87,4823.42,4313.55,13,221875.73,5,17346.87,2,10085.06,0.1057,2024-08-16,2024-08-27 22:28:47,2024-08-16,5,3,,0,0,未触达,点击,Y,N,N,N,N,1,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,10085.06,其他,专项贷,消费分期,营销系统,P032,G0029,优质客户,触达计划_15,T79470,短信,自有渠道,C004,PL1004,营销计划_21,TASK452359,S44277846,D82235,复核,#N/A,USER00000464
0,63,1,藏族,19,1601,298101,28,3101,172101,015,6019.81,10700.84,4681.03,6,989.46,6,50859.87,5,39383.37,0.5626,2025-07-16,,2025-07-16,2,3,,0,0,成功,未点击,N,N,N,N,Y,8,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,39383.37,经营贷款,循环贷,应急贷,核心系统,P042,G0009,潜力客户,触达计划_10,T68535,APP推送,合作渠道C,C001,PL1151,营销计划_41,TASK762858,S37047783,D48123,系统初审,CUST000000465,USER00000465
1,53,2,其他,19,1301,027101,29,0401,024101,016,43232.96,2662.85,0.0,6,60489.03,7,1734.73,6,1611.17,16.2356,2025-02-07,,2025-02-07,9,3,0,239,8,成功,未点击,N,Y,N,N,Y,1,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1611.17,信用卡,循环贷,应急贷,数据平台,P036,G0014,存量客户,触达计划_2,T31998,电话,合作渠道C,C008,PL4077,营销计划_22,TASK485387,S60864627,D22183,人工审批,CUST000000466,USER00000466
0,40,2,维吾尔族,02,2501,229101,18,0601,241101,010,2056.97,38029.61,35972.64,17,4721.41,4,2698.6,4,2043.07,0.0541,2025-02-18,2025-07-26 22:38:26,2025-02-18,0,3,3,117,5,成功,,N,N,N,N,Y,1,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,2043.07,信用卡,分期贷,大额分期,数据平台,P019,G0025,风险客户,触达计划_18,T17085,短信,合作渠道A,C011,PL7433,营销计划_2,TASK304141,S44311149,D11464,系统初审,CUST000000467,USER00000467
0,18,2,其他,15,0401,322101,12,1401,204101,006,84.06,3785.26,3701.2,9,20406.63,9,2866.68,7,2413.02,0.0222,2025-02-20,2025-05-27 12:25:38,2025-02-20,4,3,1,28,9,失败,点击,Y,N,N,N,Y,4,N,N,0.0,0.0,0.0,0.0,0.0,0.0,2413.02,经营贷款,现金贷,消费分期,核心系统,P004,G0008,新客户,触达计划_2,T71508,电话,合作渠道B,C003,PL4971,营销计划_30,TASK752369,S15523878,D24583,复核,CUST000000468,#N/A
1,57,2,回族,03,1101,253101,13,0401,039101,017,8144.31,31401.69,23257.38,17,51259.17,5,7981.81,3,4291.21,0.2594,2024-12-27,,2024-12-27,1,4,1,150,6,失败,未点击,N,N,N,N,N,13,N,N,0.0,0.0,0.0,0.0,0.0,0.0,4291.21,信用卡,专项贷,消费分期,核心系统,P011,G0002,优质客户,触达计划_12,T56800,短信,自有渠道,C012,PL2004,营销计划_1,TASK589278,S94853314,D79126,系统初审,CUST000000469,USER00000469
0,32,1,藏族,11,3201,313101,02,2601,347101,017,13070.32,6122.17,0.0,13,1982.15,0,0.0,0,0.0,2.1349,2025-05-29,2025-08-22 21:04:10,2025-05-29,1,2,,0,0,成功,点击,N,N,N,N,Y,14,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,信用卡,专项贷,大额分期,营销系统,P003,G0011,优质客户,触达计划_10,T92186,公众号,合作渠道C,C013,PL8301,营销计划_46,TASK973014,S95570747,D74531,复核,CUST000000470,USER00000470
1,38,1,维吾尔族,30,0701,307101,16,1701,340101,019,276.23,10325.78,10049.55,9,27241.06,5,18028.5,5,9869.64,0.0268,2024-10-01,2024-10-28 05:11:30,2024-10-01,3,4,,0,0,成功,未点击,N,Y,N,N,N,7,N,N,0.0,0.0,0.0,0.0,0.0,0.0,9869.64,信用卡,现金贷,消费分期,信贷系统,P027,G0002,潜力客户,触达计划_12,T82853,电话,合作渠道A,C018,PL9002,营销计划_13,TASK217535,S32081304,D98759,复核,CUST000000471,USER00000471
